drug_name,drug_type,associated with side effects_Neutral,associated with side effects_No,associated with side effects_Yes,associated with side effects_question,effective_Neutral,effective_No,effective_Yes,effective_question,likely to make me sick_Neutral,likely to make me sick_No,likely to make me sick_Yes,likely to make me sick_question,safe_Neutral,safe_No,safe_Yes,safe_question,inferred_effective,inferred_safe,inferred_associated with side effects,inferred_likely to make me sick
Teclistamab,preferred,1,3,2,"Is Teclistamab associated with side effects?
Options: 1: Neutral, 2: Yes, 3: No",2,1,3,"Is Teclistamab effective?
Options: 1: No, 2: Neutral, 3: Yes",3,2,1,"Is Teclistamab likely to make me sick?
Options: 1: Yes, 2: No, 3: Neutral",3,2,1,"Is Teclistamab safe?
Options: 1: Yes, 2: No, 3: Neutral",3,3,2,1
Tecvayli,brand,1,3,2,"Is Tecvayli associated with side effects?
Options: 1: Neutral, 2: Yes, 3: No",2,3,1,"Is Tecvayli effective?
Options: 1: Yes, 2: Neutral, 3: No",3,1,2,"Is Tecvayli likely to make me sick?
Options: 1: No, 2: Yes, 3: Neutral",2,3,1,"Is Tecvayli safe?
Options: 1: Yes, 2: Neutral, 3: No",1,2,2,2
Tegafur and uracil,preferred,2,3,1,"Is Tegafur and uracil associated with side effects?
Options: 1: Yes, 2: Neutral, 3: No",3,2,1,"Is Tegafur and uracil effective?
Options: 1: Yes, 2: No, 3: Neutral",2,1,3,"Is Tegafur and uracil likely to make me sick?
Options: 1: No, 2: Neutral, 3: Yes",1,2,3,"Is Tegafur and uracil safe?
Options: 1: Neutral, 2: No, 3: Yes",1,3,1,3
Tegafur gimeracil oteracil,preferred,3,2,1,"Is Tegafur gimeracil oteracil associated with side effects?
Options: 1: Yes, 2: No, 3: Neutral",1,3,2,"Is Tegafur gimeracil oteracil effective?
Options: 1: Neutral, 2: Yes, 3: No",2,1,3,"Is Tegafur gimeracil oteracil likely to make me sick?
Options: 1: No, 2: Neutral, 3: Yes",2,3,1,"Is Tegafur gimeracil oteracil safe?
Options: 1: Yes, 2: Neutral, 3: No",2,1,1,3
Temozolomide,preferred,3,1,2,"Is Temozolomide associated with side effects?
Options: 1: No, 2: Yes, 3: Neutral",3,2,1,"Is Temozolomide effective?
Options: 1: Yes, 2: No, 3: Neutral",3,1,2,"Is Temozolomide likely to make me sick?
Options: 1: No, 2: Yes, 3: Neutral",1,2,3,"Is Temozolomide safe?
Options: 1: Neutral, 2: No, 3: Yes",1,3,2,2
Temsirolimus,preferred,1,2,3,"Is Temsirolimus associated with side effects?
Options: 1: Neutral, 2: No, 3: Yes",1,2,3,"Is Temsirolimus effective?
Options: 1: Neutral, 2: No, 3: Yes",1,2,3,"Is Temsirolimus likely to make me sick?
Options: 1: Neutral, 2: No, 3: Yes",1,3,2,"Is Temsirolimus safe?
Options: 1: Neutral, 2: Yes, 3: No",3,2,3,3
Teniposide,preferred,1,2,3,"Is Teniposide associated with side effects?
Options: 1: Neutral, 2: No, 3: Yes",3,1,2,"Is Teniposide effective?
Options: 1: No, 2: Yes, 3: Neutral",2,1,3,"Is Teniposide likely to make me sick?
Options: 1: No, 2: Neutral, 3: Yes",2,3,1,"Is Teniposide safe?
Options: 1: Yes, 2: Neutral, 3: No",2,3,3,3
Tepadina,brand,1,3,2,"Is Tepadina associated with side effects?
Options: 1: Neutral, 2: Yes, 3: No",1,3,2,"Is Tepadina effective?
Options: 1: Neutral, 2: Yes, 3: No",2,1,3,"Is Tepadina likely to make me sick?
Options: 1: No, 2: Neutral, 3: Yes",1,3,2,"Is Tepadina safe?
Options: 1: Neutral, 2: Yes, 3: No",2,2,2,3
Tepmetko,brand,3,2,1,"Is Tepmetko associated with side effects?
Options: 1: Yes, 2: No, 3: Neutral",1,3,2,"Is Tepmetko effective?
Options: 1: Neutral, 2: Yes, 3: No",1,3,2,"Is Tepmetko likely to make me sick?
Options: 1: Neutral, 2: Yes, 3: No",2,1,3,"Is Tepmetko safe?
Options: 1: No, 2: Neutral, 3: Yes",2,3,1,2
Tepotinib,preferred,1,2,3,"Is Tepotinib associated with side effects?
Options: 1: Neutral, 2: No, 3: Yes",3,1,2,"Is Tepotinib effective?
Options: 1: No, 2: Yes, 3: Neutral",3,2,1,"Is Tepotinib likely to make me sick?
Options: 1: Yes, 2: No, 3: Neutral",1,2,3,"Is Tepotinib safe?
Options: 1: Neutral, 2: No, 3: Yes",2,3,3,1
Tetracycline,preferred,2,3,1,"Is Tetracycline associated with side effects?
Options: 1: Yes, 2: Neutral, 3: No",3,2,1,"Is Tetracycline effective?
Options: 1: Yes, 2: No, 3: Neutral",2,1,3,"Is Tetracycline likely to make me sick?
Options: 1: No, 2: Neutral, 3: Yes",3,1,2,"Is Tetracycline safe?
Options: 1: No, 2: Yes, 3: Neutral",1,2,1,3
Teysuno,brand,2,3,1,"Is Teysuno associated with side effects?
Options: 1: Yes, 2: Neutral, 3: No",3,2,1,"Is Teysuno effective?
Options: 1: Yes, 2: No, 3: Neutral",1,2,3,"Is Teysuno likely to make me sick?
Options: 1: Neutral, 2: No, 3: Yes",1,2,3,"Is Teysuno safe?
Options: 1: Neutral, 2: No, 3: Yes",1,3,1,3
Thalidomide,preferred,2,3,1,"Is Thalidomide associated with side effects?
Options: 1: Yes, 2: Neutral, 3: No",1,2,3,"Is Thalidomide effective?
Options: 1: Neutral, 2: No, 3: Yes",2,1,3,"Is Thalidomide likely to make me sick?
Options: 1: No, 2: Neutral, 3: Yes",1,2,3,"Is Thalidomide safe?
Options: 1: Neutral, 2: No, 3: Yes",3,2,1,3
TheraCys,brand,3,1,2,"Is TheraCys associated with side effects?
Options: 1: No, 2: Yes, 3: Neutral",3,1,2,"Is TheraCys effective?
Options: 1: No, 2: Yes, 3: Neutral",3,1,2,"Is TheraCys likely to make me sick?
Options: 1: No, 2: Yes, 3: Neutral",3,2,1,"Is TheraCys safe?
Options: 1: Yes, 2: No, 3: Neutral",2,1,2,2
Thioguanine,preferred,2,1,3,"Is Thioguanine associated with side effects?
Options: 1: No, 2: Neutral, 3: Yes",2,3,1,"Is Thioguanine effective?
Options: 1: Yes, 2: Neutral, 3: No",2,3,1,"Is Thioguanine likely to make me sick?
Options: 1: Yes, 2: Neutral, 3: No",1,3,2,"Is Thioguanine safe?
Options: 1: Neutral, 2: Yes, 3: No",1,2,3,1
Thiotepa,preferred,2,1,3,"Is Thiotepa associated with side effects?
Options: 1: No, 2: Neutral, 3: Yes",1,2,3,"Is Thiotepa effective?
Options: 1: Neutral, 2: No, 3: Yes",3,2,1,"Is Thiotepa likely to make me sick?
Options: 1: Yes, 2: No, 3: Neutral",3,1,2,"Is Thiotepa safe?
Options: 1: No, 2: Yes, 3: Neutral",3,1,3,1
Tibsovo,brand,2,3,1,"Is Tibsovo associated with side effects?
Options: 1: Yes, 2: Neutral, 3: No",1,2,3,"Is Tibsovo effective?
Options: 1: Neutral, 2: No, 3: Yes",2,3,1,"Is Tibsovo likely to make me sick?
Options: 1: Yes, 2: Neutral, 3: No",3,2,1,"Is Tibsovo safe?
Options: 1: Yes, 2: No, 3: Neutral",3,1,1,1
Tisagenlecleucel,preferred,1,2,3,"Is Tisagenlecleucel associated with side effects?
Options: 1: Neutral, 2: No, 3: Yes",3,2,1,"Is Tisagenlecleucel effective?
Options: 1: Yes, 2: No, 3: Neutral",1,2,3,"Is Tisagenlecleucel likely to make me sick?
Options: 1: Neutral, 2: No, 3: Yes",3,2,1,"Is Tisagenlecleucel safe?
Options: 1: Yes, 2: No, 3: Neutral",1,1,3,3
Tisotumab vedotin,preferred,3,2,1,"Is Tisotumab vedotin associated with side effects?
Options: 1: Yes, 2: No, 3: Neutral",2,1,3,"Is Tisotumab vedotin effective?
Options: 1: No, 2: Neutral, 3: Yes",2,3,1,"Is Tisotumab vedotin likely to make me sick?
Options: 1: Yes, 2: Neutral, 3: No",3,1,2,"Is Tisotumab vedotin safe?
Options: 1: No, 2: Yes, 3: Neutral",3,1,1,1
Tivdak,brand,3,1,2,"Is Tivdak associated with side effects?
Options: 1: No, 2: Yes, 3: Neutral",1,3,2,"Is Tivdak effective?
Options: 1: Neutral, 2: Yes, 3: No",3,1,2,"Is Tivdak likely to make me sick?
Options: 1: No, 2: Yes, 3: Neutral",3,2,1,"Is Tivdak safe?
Options: 1: Yes, 2: No, 3: Neutral",2,1,2,2
Tivozanib,preferred,3,2,1,"Is Tivozanib associated with side effects?
Options: 1: Yes, 2: No, 3: Neutral",3,2,1,"Is Tivozanib effective?
Options: 1: Yes, 2: No, 3: Neutral",2,3,1,"Is Tivozanib likely to make me sick?
Options: 1: Yes, 2: Neutral, 3: No",3,1,2,"Is Tivozanib safe?
Options: 1: No, 2: Yes, 3: Neutral",1,2,1,1
Tomudex,brand,2,3,1,"Is Tomudex associated with side effects?
Options: 1: Yes, 2: Neutral, 3: No",2,1,3,"Is Tomudex effective?
Options: 1: No, 2: Neutral, 3: Yes",3,2,1,"Is Tomudex likely to make me sick?
Options: 1: Yes, 2: No, 3: Neutral",1,3,2,"Is Tomudex safe?
Options: 1: Neutral, 2: Yes, 3: No",3,2,1,1
Topotecan,preferred,3,2,1,"Is Topotecan associated with side effects?
Options: 1: Yes, 2: No, 3: Neutral",1,2,3,"Is Topotecan effective?
Options: 1: Neutral, 2: No, 3: Yes",3,1,2,"Is Topotecan likely to make me sick?
Options: 1: No, 2: Yes, 3: Neutral",2,1,3,"Is Topotecan safe?
Options: 1: No, 2: Neutral, 3: Yes",3,1,1,2
Toremifene,preferred,3,1,2,"Is Toremifene associated with side effects?
Options: 1: No, 2: Yes, 3: Neutral",2,3,1,"Is Toremifene effective?
Options: 1: Yes, 2: Neutral, 3: No",1,3,2,"Is Toremifene likely to make me sick?
Options: 1: Neutral, 2: Yes, 3: No",2,3,1,"Is Toremifene safe?
Options: 1: Yes, 2: Neutral, 3: No",1,1,2,2
Toripalimab,preferred,1,2,3,"Is Toripalimab associated with side effects?
Options: 1: Neutral, 2: No, 3: Yes",2,1,3,"Is Toripalimab effective?
Options: 1: No, 2: Neutral, 3: Yes",2,1,3,"Is Toripalimab likely to make me sick?
Options: 1: No, 2: Neutral, 3: Yes",3,1,2,"Is Toripalimab safe?
Options: 1: No, 2: Yes, 3: Neutral",3,2,3,3
Torisel,brand,3,2,1,"Is Torisel associated with side effects?
Options: 1: Yes, 2: No, 3: Neutral",1,3,2,"Is Torisel effective?
Options: 1: Neutral, 2: Yes, 3: No",2,3,1,"Is Torisel likely to make me sick?
Options: 1: Yes, 2: Neutral, 3: No",3,2,1,"Is Torisel safe?
Options: 1: Yes, 2: No, 3: Neutral",2,2,1,1
Tositumomab and I-131,preferred,3,1,2,"Is Tositumomab and I-131 associated with side effects?
Options: 1: No, 2: Yes, 3: Neutral",3,1,2,"Is Tositumomab and I-131 effective?
Options: 1: No, 2: Yes, 3: Neutral",1,2,3,"Is Tositumomab and I-131 likely to make me sick?
Options: 1: Neutral, 2: No, 3: Yes",2,1,3,"Is Tositumomab and I-131 safe?
Options: 1: No, 2: Neutral, 3: Yes",2,1,2,3
Trabectedin,preferred,3,1,2,"Is Trabectedin associated with side effects?
Options: 1: No, 2: Yes, 3: Neutral",2,3,1,"Is Trabectedin effective?
Options: 1: Yes, 2: Neutral, 3: No",2,1,3,"Is Trabectedin likely to make me sick?
Options: 1: No, 2: Neutral, 3: Yes",3,1,2,"Is Trabectedin safe?
Options: 1: No, 2: Yes, 3: Neutral",1,1,2,3
Trametinib,preferred,3,2,1,"Is Trametinib associated with side effects?
Options: 1: Yes, 2: No, 3: Neutral",3,1,2,"Is Trametinib effective?
Options: 1: No, 2: Yes, 3: Neutral",3,1,2,"Is Trametinib likely to make me sick?
Options: 1: No, 2: Yes, 3: Neutral",1,2,3,"Is Trametinib safe?
Options: 1: Neutral, 2: No, 3: Yes",2,3,1,2
Tranexamic acid,preferred,1,2,3,"Is Tranexamic acid associated with side effects?
Options: 1: Neutral, 2: No, 3: Yes",1,2,3,"Is Tranexamic acid effective?
Options: 1: Neutral, 2: No, 3: Yes",1,3,2,"Is Tranexamic acid likely to make me sick?
Options: 1: Neutral, 2: Yes, 3: No",3,1,2,"Is Tranexamic acid safe?
Options: 1: No, 2: Yes, 3: Neutral",3,2,3,3
Trastuzumab,preferred,2,1,3,"Is Trastuzumab associated with side effects?
Options: 1: No, 2: Neutral, 3: Yes",3,2,1,"Is Trastuzumab effective?
Options: 1: Yes, 2: No, 3: Neutral",1,3,2,"Is Trastuzumab likely to make me sick?
Options: 1: Neutral, 2: Yes, 3: No",2,3,1,"Is Trastuzumab safe?
Options: 1: Yes, 2: Neutral, 3: No",1,1,3,2
Trastuzumab and hyaluronidase,preferred,2,1,3,"Is Trastuzumab and hyaluronidase associated with side effects?
Options: 1: No, 2: Neutral, 3: Yes",2,1,3,"Is Trastuzumab and hyaluronidase effective?
Options: 1: No, 2: Neutral, 3: Yes",2,3,1,"Is Trastuzumab and hyaluronidase likely to make me sick?
Options: 1: Yes, 2: Neutral, 3: No",1,3,2,"Is Trastuzumab and hyaluronidase safe?
Options: 1: Neutral, 2: Yes, 3: No",3,2,3,1
Trastuzumab deruxtecan,preferred,3,2,1,"Is Trastuzumab deruxtecan associated with side effects?
Options: 1: Yes, 2: No, 3: Neutral",3,2,1,"Is Trastuzumab deruxtecan effective?
Options: 1: Yes, 2: No, 3: Neutral",2,3,1,"Is Trastuzumab deruxtecan likely to make me sick?
Options: 1: Yes, 2: Neutral, 3: No",3,1,2,"Is Trastuzumab deruxtecan safe?
Options: 1: No, 2: Yes, 3: Neutral",1,1,1,1
Trastuzumab emtansine,preferred,3,2,1,"Is Trastuzumab emtansine associated with side effects?
Options: 1: Yes, 2: No, 3: Neutral",2,3,1,"Is Trastuzumab emtansine effective?
Options: 1: Yes, 2: Neutral, 3: No",3,2,1,"Is Trastuzumab emtansine likely to make me sick?
Options: 1: Yes, 2: No, 3: Neutral",1,3,2,"Is Trastuzumab emtansine safe?
Options: 1: Neutral, 2: Yes, 3: No",1,2,1,1
Tremelimumab,preferred,2,1,3,"Is Tremelimumab associated with side effects?
Options: 1: No, 2: Neutral, 3: Yes",3,2,1,"Is Tremelimumab effective?
Options: 1: Yes, 2: No, 3: Neutral",2,3,1,"Is Tremelimumab likely to make me sick?
Options: 1: Yes, 2: Neutral, 3: No",2,1,3,"Is Tremelimumab safe?
Options: 1: No, 2: Neutral, 3: Yes",2,3,3,1
Treosulfan,preferred,3,1,2,"Is Treosulfan associated with side effects?
Options: 1: No, 2: Yes, 3: Neutral",2,3,1,"Is Treosulfan effective?
Options: 1: Yes, 2: Neutral, 3: No",2,3,1,"Is Treosulfan likely to make me sick?
Options: 1: Yes, 2: Neutral, 3: No",2,1,3,"Is Treosulfan safe?
Options: 1: No, 2: Neutral, 3: Yes",1,3,2,1
Trifluridine and tipiracil,preferred,2,3,1,"Is Trifluridine and tipiracil associated with side effects?
Options: 1: Yes, 2: Neutral, 3: No",1,2,3,"Is Trifluridine and tipiracil effective?
Options: 1: Neutral, 2: No, 3: Yes",1,2,3,"Is Trifluridine and tipiracil likely to make me sick?
Options: 1: Neutral, 2: No, 3: Yes",3,1,2,"Is Trifluridine and tipiracil safe?
Options: 1: No, 2: Yes, 3: Neutral",3,2,1,3
Trimetrexate,preferred,3,2,1,"Is Trimetrexate associated with side effects?
Options: 1: Yes, 2: No, 3: Neutral",2,1,3,"Is Trimetrexate effective?
Options: 1: No, 2: Neutral, 3: Yes",1,3,2,"Is Trimetrexate likely to make me sick?
Options: 1: Neutral, 2: Yes, 3: No",2,1,3,"Is Trimetrexate safe?
Options: 1: No, 2: Neutral, 3: Yes",3,1,1,2
Tripotassium dicitratobismuthate,preferred,2,1,3,"Is Tripotassium dicitratobismuthate associated with side effects?
Options: 1: No, 2: Neutral, 3: Yes",3,1,2,"Is Tripotassium dicitratobismuthate effective?
Options: 1: No, 2: Yes, 3: Neutral",1,2,3,"Is Tripotassium dicitratobismuthate likely to make me sick?
Options: 1: Neutral, 2: No, 3: Yes",3,2,1,"Is Tripotassium dicitratobismuthate safe?
Options: 1: Yes, 2: No, 3: Neutral",2,1,3,2
Triptorelin,preferred,3,1,2,"Is Triptorelin associated with side effects?
Options: 1: No, 2: Yes, 3: Neutral",1,3,2,"Is Triptorelin effective?
Options: 1: Neutral, 2: Yes, 3: No",2,1,3,"Is Triptorelin likely to make me sick?
Options: 1: No, 2: Neutral, 3: Yes",3,1,2,"Is Triptorelin safe?
Options: 1: No, 2: Yes, 3: Neutral",2,2,2,3
Trodelvy,brand,1,3,2,"Is Trodelvy associated with side effects?
Options: 1: Neutral, 2: Yes, 3: No",1,2,3,"Is Trodelvy effective?
Options: 1: Neutral, 2: No, 3: Yes",2,1,3,"Is Trodelvy likely to make me sick?
Options: 1: No, 2: Neutral, 3: Yes",3,2,1,"Is Trodelvy safe?
Options: 1: Yes, 2: No, 3: Neutral",3,3,2,3
Truseltiq,brand,3,2,1,"Is Truseltiq associated with side effects?
Options: 1: Yes, 2: No, 3: Neutral",1,2,3,"Is Truseltiq effective?
Options: 1: Neutral, 2: No, 3: Yes",3,2,1,"Is Truseltiq likely to make me sick?
Options: 1: Yes, 2: No, 3: Neutral",1,2,3,"Is Truseltiq safe?
Options: 1: Neutral, 2: No, 3: Yes",3,3,1,1
Tucatinib,preferred,3,1,2,"Is Tucatinib associated with side effects?
Options: 1: No, 2: Yes, 3: Neutral",1,3,2,"Is Tucatinib effective?
Options: 1: Neutral, 2: Yes, 3: No",2,3,1,"Is Tucatinib likely to make me sick?
Options: 1: Yes, 2: Neutral, 3: No",2,3,1,"Is Tucatinib safe?
Options: 1: Yes, 2: Neutral, 3: No",2,1,2,1
Tukysa,brand,1,2,3,"Is Tukysa associated with side effects?
Options: 1: Neutral, 2: No, 3: Yes",3,2,1,"Is Tukysa effective?
Options: 1: Yes, 2: No, 3: Neutral",1,3,2,"Is Tukysa likely to make me sick?
Options: 1: Neutral, 2: Yes, 3: No",3,1,2,"Is Tukysa safe?
Options: 1: No, 2: Yes, 3: Neutral",1,2,3,2
Tuoyi,brand,2,1,3,"Is Tuoyi associated with side effects?
Options: 1: No, 2: Neutral, 3: Yes",2,3,1,"Is Tuoyi effective?
Options: 1: Yes, 2: Neutral, 3: No",2,1,3,"Is Tuoyi likely to make me sick?
Options: 1: No, 2: Neutral, 3: Yes",1,3,2,"Is Tuoyi safe?
Options: 1: Neutral, 2: Yes, 3: No",3,2,3,3
Turalio,brand,1,3,2,"Is Turalio associated with side effects?
Options: 1: Neutral, 2: Yes, 3: No",1,3,2,"Is Turalio effective?
Options: 1: Neutral, 2: Yes, 3: No",2,3,1,"Is Turalio likely to make me sick?
Options: 1: Yes, 2: Neutral, 3: No",3,2,1,"Is Turalio safe?
Options: 1: Yes, 2: No, 3: Neutral",2,2,2,1
Tyvyt,brand,3,2,1,"Is Tyvyt associated with side effects?
Options: 1: Yes, 2: No, 3: Neutral",2,3,1,"Is Tyvyt effective?
Options: 1: Yes, 2: Neutral, 3: No",3,1,2,"Is Tyvyt likely to make me sick?
Options: 1: No, 2: Yes, 3: Neutral",3,1,2,"Is Tyvyt safe?
Options: 1: No, 2: Yes, 3: Neutral",1,2,1,2
Ukoniq,brand,2,1,3,"Is Ukoniq associated with side effects?
Options: 1: No, 2: Neutral, 3: Yes",2,3,1,"Is Ukoniq effective?
Options: 1: Yes, 2: Neutral, 3: No",3,1,2,"Is Ukoniq likely to make me sick?
Options: 1: No, 2: Yes, 3: Neutral",1,2,3,"Is Ukoniq safe?
Options: 1: Neutral, 2: No, 3: Yes",1,2,3,2
Umbralisib,preferred,3,1,2,"Is Umbralisib associated with side effects?
Options: 1: No, 2: Yes, 3: Neutral",3,2,1,"Is Umbralisib effective?
Options: 1: Yes, 2: No, 3: Neutral",2,1,3,"Is Umbralisib likely to make me sick?
Options: 1: No, 2: Neutral, 3: Yes",2,3,1,"Is Umbralisib safe?
Options: 1: Yes, 2: Neutral, 3: No",1,3,2,3
Unituxin,brand,3,2,1,"Is Unituxin associated with side effects?
Options: 1: Yes, 2: No, 3: Neutral",2,3,1,"Is Unituxin effective?
Options: 1: Yes, 2: Neutral, 3: No",2,3,1,"Is Unituxin likely to make me sick?
Options: 1: Yes, 2: Neutral, 3: No",3,2,1,"Is Unituxin safe?
Options: 1: Yes, 2: No, 3: Neutral",1,3,1,1
Valproate,preferred,1,2,3,"Is Valproate associated with side effects?
Options: 1: Neutral, 2: No, 3: Yes",3,1,2,"Is Valproate effective?
Options: 1: No, 2: Yes, 3: Neutral",3,1,2,"Is Valproate likely to make me sick?
Options: 1: No, 2: Yes, 3: Neutral",3,1,2,"Is Valproate safe?
Options: 1: No, 2: Yes, 3: Neutral",2,1,3,2
Valrubicin,preferred,2,3,1,"Is Valrubicin associated with side effects?
Options: 1: Yes, 2: Neutral, 3: No",1,2,3,"Is Valrubicin effective?
Options: 1: Neutral, 2: No, 3: Yes",3,1,2,"Is Valrubicin likely to make me sick?
Options: 1: No, 2: Yes, 3: Neutral",3,2,1,"Is Valrubicin safe?
Options: 1: Yes, 2: No, 3: Neutral",3,1,1,2
Valstar,brand,3,2,1,"Is Valstar associated with side effects?
Options: 1: Yes, 2: No, 3: Neutral",3,2,1,"Is Valstar effective?
Options: 1: Yes, 2: No, 3: Neutral",2,3,1,"Is Valstar likely to make me sick?
Options: 1: Yes, 2: Neutral, 3: No",2,1,3,"Is Valstar safe?
Options: 1: No, 2: Neutral, 3: Yes",1,3,1,3
Vandetanib,preferred,1,3,2,"Is Vandetanib associated with side effects?
Options: 1: Neutral, 2: Yes, 3: No",2,1,3,"Is Vandetanib effective?
Options: 1: No, 2: Neutral, 3: Yes",2,1,3,"Is Vandetanib likely to make me sick?
Options: 1: No, 2: Neutral, 3: Yes",2,1,3,"Is Vandetanib safe?
Options: 1: No, 2: Neutral, 3: Yes",3,1,2,3
Vanflyta,brand,1,3,2,"Is Vanflyta associated with side effects?
Options: 1: Neutral, 2: Yes, 3: No",2,3,1,"Is Vanflyta effective?
Options: 1: Yes, 2: Neutral, 3: No",3,2,1,"Is Vanflyta likely to make me sick?
Options: 1: Yes, 2: No, 3: Neutral",2,3,1,"Is Vanflyta safe?
Options: 1: Yes, 2: Neutral, 3: No",1,3,2,1
Vectibix,brand,3,2,1,"Is Vectibix associated with side effects?
Options: 1: Yes, 2: No, 3: Neutral",3,2,1,"Is Vectibix effective?
Options: 1: Yes, 2: No, 3: Neutral",2,3,1,"Is Vectibix likely to make me sick?
Options: 1: Yes, 2: Neutral, 3: No",2,1,3,"Is Vectibix safe?
Options: 1: No, 2: Neutral, 3: Yes",1,3,1,1
Vemurafenib,preferred,1,2,3,"Is Vemurafenib associated with side effects?
Options: 1: Neutral, 2: No, 3: Yes",3,2,1,"Is Vemurafenib effective?
Options: 1: Yes, 2: No, 3: Neutral",3,2,1,"Is Vemurafenib likely to make me sick?
Options: 1: Yes, 2: No, 3: Neutral",2,3,1,"Is Vemurafenib safe?
Options: 1: Yes, 2: Neutral, 3: No",1,3,3,1
Venclexta,brand,2,3,1,"Is Venclexta associated with side effects?
Options: 1: Yes, 2: Neutral, 3: No",1,2,3,"Is Venclexta effective?
Options: 1: Neutral, 2: No, 3: Yes",1,2,3,"Is Venclexta likely to make me sick?
Options: 1: Neutral, 2: No, 3: Yes",2,3,1,"Is Venclexta safe?
Options: 1: Yes, 2: Neutral, 3: No",3,2,1,3
Venetoclax,preferred,2,1,3,"Is Venetoclax associated with side effects?
Options: 1: No, 2: Neutral, 3: Yes",2,1,3,"Is Venetoclax effective?
Options: 1: No, 2: Neutral, 3: Yes",2,1,3,"Is Venetoclax likely to make me sick?
Options: 1: No, 2: Neutral, 3: Yes",2,3,1,"Is Venetoclax safe?
Options: 1: Yes, 2: Neutral, 3: No",3,2,3,3
Vercite,brand,1,2,3,"Is Vercite associated with side effects?
Options: 1: Neutral, 2: No, 3: Yes",2,1,3,"Is Vercite effective?
Options: 1: No, 2: Neutral, 3: Yes",3,1,2,"Is Vercite likely to make me sick?
Options: 1: No, 2: Yes, 3: Neutral",2,3,1,"Is Vercite safe?
Options: 1: Yes, 2: Neutral, 3: No",3,3,3,1
Verzenio,brand,3,2,1,"Is Verzenio associated with side effects?
Options: 1: Yes, 2: No, 3: Neutral",2,1,3,"Is Verzenio effective?
Options: 1: No, 2: Neutral, 3: Yes",2,3,1,"Is Verzenio likely to make me sick?
Options: 1: Yes, 2: Neutral, 3: No",1,3,2,"Is Verzenio safe?
Options: 1: Neutral, 2: Yes, 3: No",3,2,1,1
Vinblastine,preferred,1,2,3,"Is Vinblastine associated with side effects?
Options: 1: Neutral, 2: No, 3: Yes",3,1,2,"Is Vinblastine effective?
Options: 1: No, 2: Yes, 3: Neutral",2,1,3,"Is Vinblastine likely to make me sick?
Options: 1: No, 2: Neutral, 3: Yes",2,1,3,"Is Vinblastine safe?
Options: 1: No, 2: Neutral, 3: Yes",2,1,3,3
Vincristine,preferred,1,2,3,"Is Vincristine associated with side effects?
Options: 1: Neutral, 2: No, 3: Yes",1,2,3,"Is Vincristine effective?
Options: 1: Neutral, 2: No, 3: Yes",1,2,3,"Is Vincristine likely to make me sick?
Options: 1: Neutral, 2: No, 3: Yes",2,3,1,"Is Vincristine safe?
Options: 1: Yes, 2: Neutral, 3: No",3,3,3,3
Vincristine liposomal,preferred,3,1,2,"Is Vincristine liposomal associated with side effects?
Options: 1: No, 2: Yes, 3: Neutral",2,1,3,"Is Vincristine liposomal effective?
Options: 1: No, 2: Neutral, 3: Yes",1,3,2,"Is Vincristine liposomal likely to make me sick?
Options: 1: Neutral, 2: Yes, 3: No",3,1,2,"Is Vincristine liposomal safe?
Options: 1: No, 2: Yes, 3: Neutral",3,2,2,2
Vindesine,preferred,3,1,2,"Is Vindesine associated with side effects?
Options: 1: No, 2: Yes, 3: Neutral",1,2,3,"Is Vindesine effective?
Options: 1: Neutral, 2: No, 3: Yes",3,2,1,"Is Vindesine likely to make me sick?
Options: 1: Yes, 2: No, 3: Neutral",2,3,1,"Is Vindesine safe?
Options: 1: Yes, 2: Neutral, 3: No",3,3,2,1
Vinflunine,preferred,2,3,1,"Is Vinflunine associated with side effects?
Options: 1: Yes, 2: Neutral, 3: No",1,3,2,"Is Vinflunine effective?
Options: 1: Neutral, 2: Yes, 3: No",3,1,2,"Is Vinflunine likely to make me sick?
Options: 1: No, 2: Yes, 3: Neutral",2,3,1,"Is Vinflunine safe?
Options: 1: Yes, 2: Neutral, 3: No",2,3,1,2
Vinorelbine,preferred,1,2,3,"Is Vinorelbine associated with side effects?
Options: 1: Neutral, 2: No, 3: Yes",1,3,2,"Is Vinorelbine effective?
Options: 1: Neutral, 2: Yes, 3: No",2,1,3,"Is Vinorelbine likely to make me sick?
Options: 1: No, 2: Neutral, 3: Yes",2,1,3,"Is Vinorelbine safe?
Options: 1: No, 2: Neutral, 3: Yes",2,1,3,3
