drug_name,drug_type,associated with side effects_Neutral,associated with side effects_No,associated with side effects_Yes,associated with side effects_question,effective_Neutral,effective_No,effective_Yes,effective_question,likely to make me sick_Neutral,likely to make me sick_No,likely to make me sick_Yes,likely to make me sick_question,safe_Neutral,safe_No,safe_Yes,safe_question,inferred_effective,inferred_safe,inferred_associated with side effects,inferred_likely to make me sick
Topotecan,preferred,3,2,1,"Is Topotecan associated with side effects?
Options: 1: Yes, 2: No, 3: Neutral",2,3,1,"Is Topotecan effective?
Options: 1: Yes, 2: Neutral, 3: No",3,2,1,"Is Topotecan likely to make me sick?
Options: 1: Yes, 2: No, 3: Neutral",1,3,2,"Is Topotecan safe?
Options: 1: Neutral, 2: Yes, 3: No",1,2,1,1
Toremifene,preferred,3,1,2,"Is Toremifene associated with side effects?
Options: 1: No, 2: Yes, 3: Neutral",1,3,2,"Is Toremifene effective?
Options: 1: Neutral, 2: Yes, 3: No",3,2,1,"Is Toremifene likely to make me sick?
Options: 1: Yes, 2: No, 3: Neutral",1,2,3,"Is Toremifene safe?
Options: 1: Neutral, 2: No, 3: Yes",2,3,2,2
Toripalimab,preferred,3,1,2,"Is Toripalimab associated with side effects?
Options: 1: No, 2: Yes, 3: Neutral",3,2,1,"Is Toripalimab effective?
Options: 1: Yes, 2: No, 3: Neutral",3,1,2,"Is Toripalimab likely to make me sick?
Options: 1: No, 2: Yes, 3: Neutral",2,3,1,"Is Toripalimab safe?
Options: 1: Yes, 2: Neutral, 3: No",1,2,2,3
Torisel,brand,1,3,2,"Is Torisel associated with side effects?
Options: 1: Neutral, 2: Yes, 3: No",2,3,1,"Is Torisel effective?
Options: 1: Yes, 2: Neutral, 3: No",2,1,3,"Is Torisel likely to make me sick?
Options: 1: No, 2: Neutral, 3: Yes",2,3,1,"Is Torisel safe?
Options: 1: Yes, 2: Neutral, 3: No",1,1,2,3
Tositumomab and I-131,preferred,2,1,3,"Is Tositumomab and I-131 associated with side effects?
Options: 1: No, 2: Neutral, 3: Yes",1,3,2,"Is Tositumomab and I-131 effective?
Options: 1: Neutral, 2: Yes, 3: No",3,1,2,"Is Tositumomab and I-131 likely to make me sick?
Options: 1: No, 2: Yes, 3: Neutral",1,3,2,"Is Tositumomab and I-131 safe?
Options: 1: Neutral, 2: Yes, 3: No",2,2,3,2
Trabectedin,preferred,1,3,2,"Is Trabectedin associated with side effects?
Options: 1: Neutral, 2: Yes, 3: No",3,2,1,"Is Trabectedin effective?
Options: 1: Yes, 2: No, 3: Neutral",2,1,3,"Is Trabectedin likely to make me sick?
Options: 1: No, 2: Neutral, 3: Yes",3,1,2,"Is Trabectedin safe?
Options: 1: No, 2: Yes, 3: Neutral",1,2,2,2
Trametinib,preferred,1,2,3,"Is Trametinib associated with side effects?
Options: 1: Neutral, 2: No, 3: Yes",2,1,3,"Is Trametinib effective?
Options: 1: No, 2: Neutral, 3: Yes",2,3,1,"Is Trametinib likely to make me sick?
Options: 1: Yes, 2: Neutral, 3: No",3,1,2,"Is Trametinib safe?
Options: 1: No, 2: Yes, 3: Neutral",3,2,3,3
Tranexamic acid,preferred,2,3,1,"Is Tranexamic acid associated with side effects?
Options: 1: Yes, 2: Neutral, 3: No",2,3,1,"Is Tranexamic acid effective?
Options: 1: Yes, 2: Neutral, 3: No",2,3,1,"Is Tranexamic acid likely to make me sick?
Options: 1: Yes, 2: Neutral, 3: No",1,2,3,"Is Tranexamic acid safe?
Options: 1: Neutral, 2: No, 3: Yes",1,3,1,3
Trastuzumab,preferred,2,3,1,"Is Trastuzumab associated with side effects?
Options: 1: Yes, 2: Neutral, 3: No",1,3,2,"Is Trastuzumab effective?
Options: 1: Neutral, 2: Yes, 3: No",3,1,2,"Is Trastuzumab likely to make me sick?
Options: 1: No, 2: Yes, 3: Neutral",3,1,2,"Is Trastuzumab safe?
Options: 1: No, 2: Yes, 3: Neutral",2,2,1,2
Trastuzumab and hyaluronidase,preferred,1,3,2,"Is Trastuzumab and hyaluronidase associated with side effects?
Options: 1: Neutral, 2: Yes, 3: No",1,2,3,"Is Trastuzumab and hyaluronidase effective?
Options: 1: Neutral, 2: No, 3: Yes",3,2,1,"Is Trastuzumab and hyaluronidase likely to make me sick?
Options: 1: Yes, 2: No, 3: Neutral",2,3,1,"Is Trastuzumab and hyaluronidase safe?
Options: 1: Yes, 2: Neutral, 3: No",3,1,2,2
Trastuzumab deruxtecan,preferred,2,3,1,"Is Trastuzumab deruxtecan associated with side effects?
Options: 1: Yes, 2: Neutral, 3: No",2,1,3,"Is Trastuzumab deruxtecan effective?
Options: 1: No, 2: Neutral, 3: Yes",1,3,2,"Is Trastuzumab deruxtecan likely to make me sick?
Options: 1: Neutral, 2: Yes, 3: No",1,3,2,"Is Trastuzumab deruxtecan safe?
Options: 1: Neutral, 2: Yes, 3: No",3,2,1,2
Trastuzumab emtansine,preferred,1,3,2,"Is Trastuzumab emtansine associated with side effects?
Options: 1: Neutral, 2: Yes, 3: No",2,1,3,"Is Trastuzumab emtansine effective?
Options: 1: No, 2: Neutral, 3: Yes",3,1,2,"Is Trastuzumab emtansine likely to make me sick?
Options: 1: No, 2: Yes, 3: Neutral",1,3,2,"Is Trastuzumab emtansine safe?
Options: 1: Neutral, 2: Yes, 3: No",3,2,2,2
Tremelimumab,preferred,3,1,2,"Is Tremelimumab associated with side effects?
Options: 1: No, 2: Yes, 3: Neutral",3,1,2,"Is Tremelimumab effective?
Options: 1: No, 2: Yes, 3: Neutral",2,3,1,"Is Tremelimumab likely to make me sick?
Options: 1: Yes, 2: Neutral, 3: No",1,3,2,"Is Tremelimumab safe?
Options: 1: Neutral, 2: Yes, 3: No",2,2,2,3
Treosulfan,preferred,3,2,1,"Is Treosulfan associated with side effects?
Options: 1: Yes, 2: No, 3: Neutral",1,3,2,"Is Treosulfan effective?
Options: 1: Neutral, 2: Yes, 3: No",3,1,2,"Is Treosulfan likely to make me sick?
Options: 1: No, 2: Yes, 3: Neutral",1,3,2,"Is Treosulfan safe?
Options: 1: Neutral, 2: Yes, 3: No",2,2,1,2
Trifluridine and tipiracil,preferred,1,3,2,"Is Trifluridine and tipiracil associated with side effects?
Options: 1: Neutral, 2: Yes, 3: No",2,1,3,"Is Trifluridine and tipiracil effective?
Options: 1: No, 2: Neutral, 3: Yes",3,2,1,"Is Trifluridine and tipiracil likely to make me sick?
Options: 1: Yes, 2: No, 3: Neutral",1,3,2,"Is Trifluridine and tipiracil safe?
Options: 1: Neutral, 2: Yes, 3: No",3,2,2,2
Trimetrexate,preferred,2,3,1,"Is Trimetrexate associated with side effects?
Options: 1: Yes, 2: Neutral, 3: No",1,3,2,"Is Trimetrexate effective?
Options: 1: Neutral, 2: Yes, 3: No",2,1,3,"Is Trimetrexate likely to make me sick?
Options: 1: No, 2: Neutral, 3: Yes",2,1,3,"Is Trimetrexate safe?
Options: 1: No, 2: Neutral, 3: Yes",2,3,1,3
Tripotassium dicitratobismuthate,preferred,2,1,3,"Is Tripotassium dicitratobismuthate associated with side effects?
Options: 1: No, 2: Neutral, 3: Yes",1,2,3,"Is Tripotassium dicitratobismuthate effective?
Options: 1: Neutral, 2: No, 3: Yes",1,3,2,"Is Tripotassium dicitratobismuthate likely to make me sick?
Options: 1: Neutral, 2: Yes, 3: No",2,3,1,"Is Tripotassium dicitratobismuthate safe?
Options: 1: Yes, 2: Neutral, 3: No",3,1,3,3
Triptorelin,preferred,1,2,3,"Is Triptorelin associated with side effects?
Options: 1: Neutral, 2: No, 3: Yes",3,1,2,"Is Triptorelin effective?
Options: 1: No, 2: Yes, 3: Neutral",3,2,1,"Is Triptorelin likely to make me sick?
Options: 1: Yes, 2: No, 3: Neutral",1,2,3,"Is Triptorelin safe?
Options: 1: Neutral, 2: No, 3: Yes",2,3,3,2
Trodelvy,brand,3,2,1,"Is Trodelvy associated with side effects?
Options: 1: Yes, 2: No, 3: Neutral",3,2,1,"Is Trodelvy effective?
Options: 1: Yes, 2: No, 3: Neutral",3,1,2,"Is Trodelvy likely to make me sick?
Options: 1: No, 2: Yes, 3: Neutral",2,1,3,"Is Trodelvy safe?
Options: 1: No, 2: Neutral, 3: Yes",1,3,1,2
Truseltiq,brand,2,3,1,"Is Truseltiq associated with side effects?
Options: 1: Yes, 2: Neutral, 3: No",2,1,3,"Is Truseltiq effective?
Options: 1: No, 2: Neutral, 3: Yes",1,2,3,"Is Truseltiq likely to make me sick?
Options: 1: Neutral, 2: No, 3: Yes",1,2,3,"Is Truseltiq safe?
Options: 1: Neutral, 2: No, 3: Yes",3,3,1,2
Tucatinib,preferred,2,3,1,"Is Tucatinib associated with side effects?
Options: 1: Yes, 2: Neutral, 3: No",3,1,2,"Is Tucatinib effective?
Options: 1: No, 2: Yes, 3: Neutral",1,2,3,"Is Tucatinib likely to make me sick?
Options: 1: Neutral, 2: No, 3: Yes",1,2,3,"Is Tucatinib safe?
Options: 1: Neutral, 2: No, 3: Yes",2,3,1,2
Tukysa,brand,1,3,2,"Is Tukysa associated with side effects?
Options: 1: Neutral, 2: Yes, 3: No",2,3,1,"Is Tukysa effective?
Options: 1: Yes, 2: Neutral, 3: No",1,2,3,"Is Tukysa likely to make me sick?
Options: 1: Neutral, 2: No, 3: Yes",2,3,1,"Is Tukysa safe?
Options: 1: Yes, 2: Neutral, 3: No",1,1,2,2
Tuoyi,brand,3,2,1,"Is Tuoyi associated with side effects?
Options: 1: Yes, 2: No, 3: Neutral",1,2,3,"Is Tuoyi effective?
Options: 1: Neutral, 2: No, 3: Yes",3,1,2,"Is Tuoyi likely to make me sick?
Options: 1: No, 2: Yes, 3: Neutral",1,3,2,"Is Tuoyi safe?
Options: 1: Neutral, 2: Yes, 3: No",3,2,2,3
Turalio,brand,3,1,2,"Is Turalio associated with side effects?
Options: 1: No, 2: Yes, 3: Neutral",1,2,3,"Is Turalio effective?
Options: 1: Neutral, 2: No, 3: Yes",2,3,1,"Is Turalio likely to make me sick?
Options: 1: Yes, 2: Neutral, 3: No",3,1,2,"Is Turalio safe?
Options: 1: No, 2: Yes, 3: Neutral",3,2,2,3
Tyvyt,brand,2,1,3,"Is Tyvyt associated with side effects?
Options: 1: No, 2: Neutral, 3: Yes",3,2,1,"Is Tyvyt effective?
Options: 1: Yes, 2: No, 3: Neutral",3,2,1,"Is Tyvyt likely to make me sick?
Options: 1: Yes, 2: No, 3: Neutral",1,3,2,"Is Tyvyt safe?
Options: 1: Neutral, 2: Yes, 3: No",1,2,3,2
Ukoniq,brand,2,3,1,"Is Ukoniq associated with side effects?
Options: 1: Yes, 2: Neutral, 3: No",3,1,2,"Is Ukoniq effective?
Options: 1: No, 2: Yes, 3: Neutral",1,3,2,"Is Ukoniq likely to make me sick?
Options: 1: Neutral, 2: Yes, 3: No",1,2,3,"Is Ukoniq safe?
Options: 1: Neutral, 2: No, 3: Yes",2,3,1,3
Umbralisib,preferred,2,1,3,"Is Umbralisib associated with side effects?
Options: 1: No, 2: Neutral, 3: Yes",1,2,3,"Is Umbralisib effective?
Options: 1: Neutral, 2: No, 3: Yes",3,2,1,"Is Umbralisib likely to make me sick?
Options: 1: Yes, 2: No, 3: Neutral",1,2,3,"Is Umbralisib safe?
Options: 1: Neutral, 2: No, 3: Yes",3,3,3,2
Unituxin,brand,1,2,3,"Is Unituxin associated with side effects?
Options: 1: Neutral, 2: No, 3: Yes",1,2,3,"Is Unituxin effective?
Options: 1: Neutral, 2: No, 3: Yes",1,3,2,"Is Unituxin likely to make me sick?
Options: 1: Neutral, 2: Yes, 3: No",1,3,2,"Is Unituxin safe?
Options: 1: Neutral, 2: Yes, 3: No",3,2,3,2
Valproate,preferred,1,2,3,"Is Valproate associated with side effects?
Options: 1: Neutral, 2: No, 3: Yes",3,2,1,"Is Valproate effective?
Options: 1: Yes, 2: No, 3: Neutral",2,3,1,"Is Valproate likely to make me sick?
Options: 1: Yes, 2: Neutral, 3: No",2,3,1,"Is Valproate safe?
Options: 1: Yes, 2: Neutral, 3: No",1,3,3,1
Valrubicin,preferred,2,1,3,"Is Valrubicin associated with side effects?
Options: 1: No, 2: Neutral, 3: Yes",3,1,2,"Is Valrubicin effective?
Options: 1: No, 2: Yes, 3: Neutral",3,1,2,"Is Valrubicin likely to make me sick?
Options: 1: No, 2: Yes, 3: Neutral",3,2,1,"Is Valrubicin safe?
Options: 1: Yes, 2: No, 3: Neutral",2,3,3,2
Valstar,brand,1,3,2,"Is Valstar associated with side effects?
Options: 1: Neutral, 2: Yes, 3: No",1,3,2,"Is Valstar effective?
Options: 1: Neutral, 2: Yes, 3: No",1,3,2,"Is Valstar likely to make me sick?
Options: 1: Neutral, 2: Yes, 3: No",1,3,2,"Is Valstar safe?
Options: 1: Neutral, 2: Yes, 3: No",2,2,2,3
Vandetanib,preferred,3,1,2,"Is Vandetanib associated with side effects?
Options: 1: No, 2: Yes, 3: Neutral",2,1,3,"Is Vandetanib effective?
Options: 1: No, 2: Neutral, 3: Yes",2,3,1,"Is Vandetanib likely to make me sick?
Options: 1: Yes, 2: Neutral, 3: No",3,1,2,"Is Vandetanib safe?
Options: 1: No, 2: Yes, 3: Neutral",3,2,2,1
Vanflyta,brand,3,2,1,"Is Vanflyta associated with side effects?
Options: 1: Yes, 2: No, 3: Neutral",2,1,3,"Is Vanflyta effective?
Options: 1: No, 2: Neutral, 3: Yes",3,1,2,"Is Vanflyta likely to make me sick?
Options: 1: No, 2: Yes, 3: Neutral",1,2,3,"Is Vanflyta safe?
Options: 1: Neutral, 2: No, 3: Yes",3,2,1,3
Vectibix,brand,3,2,1,"Is Vectibix associated with side effects?
Options: 1: Yes, 2: No, 3: Neutral",3,2,1,"Is Vectibix effective?
Options: 1: Yes, 2: No, 3: Neutral",3,1,2,"Is Vectibix likely to make me sick?
Options: 1: No, 2: Yes, 3: Neutral",1,2,3,"Is Vectibix safe?
Options: 1: Neutral, 2: No, 3: Yes",3,3,1,2
Vemurafenib,preferred,2,3,1,"Is Vemurafenib associated with side effects?
Options: 1: Yes, 2: Neutral, 3: No",1,2,3,"Is Vemurafenib effective?
Options: 1: Neutral, 2: No, 3: Yes",2,3,1,"Is Vemurafenib likely to make me sick?
Options: 1: Yes, 2: Neutral, 3: No",1,2,3,"Is Vemurafenib safe?
Options: 1: Neutral, 2: No, 3: Yes",3,3,1,3
Venclexta,brand,1,2,3,"Is Venclexta associated with side effects?
Options: 1: Neutral, 2: No, 3: Yes",2,1,3,"Is Venclexta effective?
Options: 1: No, 2: Neutral, 3: Yes",1,3,2,"Is Venclexta likely to make me sick?
Options: 1: Neutral, 2: Yes, 3: No",1,3,2,"Is Venclexta safe?
Options: 1: Neutral, 2: Yes, 3: No",3,2,3,2
Venetoclax,preferred,1,2,3,"Is Venetoclax associated with side effects?
Options: 1: Neutral, 2: No, 3: Yes",2,1,3,"Is Venetoclax effective?
Options: 1: No, 2: Neutral, 3: Yes",2,3,1,"Is Venetoclax likely to make me sick?
Options: 1: Yes, 2: Neutral, 3: No",1,3,2,"Is Venetoclax safe?
Options: 1: Neutral, 2: Yes, 3: No",3,2,3,3
Vercite,brand,2,1,3,"Is Vercite associated with side effects?
Options: 1: No, 2: Neutral, 3: Yes",1,2,3,"Is Vercite effective?
Options: 1: Neutral, 2: No, 3: Yes",1,2,3,"Is Vercite likely to make me sick?
Options: 1: Neutral, 2: No, 3: Yes",3,1,2,"Is Vercite safe?
Options: 1: No, 2: Yes, 3: Neutral",3,2,3,2
Verzenio,brand,3,1,2,"Is Verzenio associated with side effects?
Options: 1: No, 2: Yes, 3: Neutral",3,1,2,"Is Verzenio effective?
Options: 1: No, 2: Yes, 3: Neutral",1,3,2,"Is Verzenio likely to make me sick?
Options: 1: Neutral, 2: Yes, 3: No",2,3,1,"Is Verzenio safe?
Options: 1: Yes, 2: Neutral, 3: No",2,2,2,2
Vinblastine,preferred,1,3,2,"Is Vinblastine associated with side effects?
Options: 1: Neutral, 2: Yes, 3: No",1,2,3,"Is Vinblastine effective?
Options: 1: Neutral, 2: No, 3: Yes",3,2,1,"Is Vinblastine likely to make me sick?
Options: 1: Yes, 2: No, 3: Neutral",2,3,1,"Is Vinblastine safe?
Options: 1: Yes, 2: Neutral, 3: No",3,3,2,1
Vincristine,preferred,2,3,1,"Is Vincristine associated with side effects?
Options: 1: Yes, 2: Neutral, 3: No",1,3,2,"Is Vincristine effective?
Options: 1: Neutral, 2: Yes, 3: No",3,1,2,"Is Vincristine likely to make me sick?
Options: 1: No, 2: Yes, 3: Neutral",2,3,1,"Is Vincristine safe?
Options: 1: Yes, 2: Neutral, 3: No",2,3,1,2
Vincristine liposomal,preferred,3,1,2,"Is Vincristine liposomal associated with side effects?
Options: 1: No, 2: Yes, 3: Neutral",2,3,1,"Is Vincristine liposomal effective?
Options: 1: Yes, 2: Neutral, 3: No",3,2,1,"Is Vincristine liposomal likely to make me sick?
Options: 1: Yes, 2: No, 3: Neutral",1,3,2,"Is Vincristine liposomal safe?
Options: 1: Neutral, 2: Yes, 3: No",1,2,2,1
Vindesine,preferred,3,1,2,"Is Vindesine associated with side effects?
Options: 1: No, 2: Yes, 3: Neutral",1,2,3,"Is Vindesine effective?
Options: 1: Neutral, 2: No, 3: Yes",3,1,2,"Is Vindesine likely to make me sick?
Options: 1: No, 2: Yes, 3: Neutral",1,3,2,"Is Vindesine safe?
Options: 1: Neutral, 2: Yes, 3: No",3,2,2,2
Vinflunine,preferred,1,3,2,"Is Vinflunine associated with side effects?
Options: 1: Neutral, 2: Yes, 3: No",1,2,3,"Is Vinflunine effective?
Options: 1: Neutral, 2: No, 3: Yes",3,1,2,"Is Vinflunine likely to make me sick?
Options: 1: No, 2: Yes, 3: Neutral",1,3,2,"Is Vinflunine safe?
Options: 1: Neutral, 2: Yes, 3: No",3,2,2,2
Vinorelbine,preferred,2,1,3,"Is Vinorelbine associated with side effects?
Options: 1: No, 2: Neutral, 3: Yes",1,3,2,"Is Vinorelbine effective?
Options: 1: Neutral, 2: Yes, 3: No",3,1,2,"Is Vinorelbine likely to make me sick?
Options: 1: No, 2: Yes, 3: Neutral",3,1,2,"Is Vinorelbine safe?
Options: 1: No, 2: Yes, 3: Neutral",2,2,3,2
Vismodegib,preferred,2,3,1,"Is Vismodegib associated with side effects?
Options: 1: Yes, 2: Neutral, 3: No",2,1,3,"Is Vismodegib effective?
Options: 1: No, 2: Neutral, 3: Yes",2,1,3,"Is Vismodegib likely to make me sick?
Options: 1: No, 2: Neutral, 3: Yes",3,1,2,"Is Vismodegib safe?
Options: 1: No, 2: Yes, 3: Neutral",3,2,1,3
Vitrakvi,brand,1,2,3,"Is Vitrakvi associated with side effects?
Options: 1: Neutral, 2: No, 3: Yes",2,3,1,"Is Vitrakvi effective?
Options: 1: Yes, 2: Neutral, 3: No",2,3,1,"Is Vitrakvi likely to make me sick?
Options: 1: Yes, 2: Neutral, 3: No",3,2,1,"Is Vitrakvi safe?
Options: 1: Yes, 2: No, 3: Neutral",1,1,3,3
Vizimpro,brand,3,1,2,"Is Vizimpro associated with side effects?
Options: 1: No, 2: Yes, 3: Neutral",2,1,3,"Is Vizimpro effective?
Options: 1: No, 2: Neutral, 3: Yes",2,3,1,"Is Vizimpro likely to make me sick?
Options: 1: Yes, 2: Neutral, 3: No",1,2,3,"Is Vizimpro safe?
Options: 1: Neutral, 2: No, 3: Yes",3,3,2,3
Vonjo,brand,1,3,2,"Is Vonjo associated with side effects?
Options: 1: Neutral, 2: Yes, 3: No",3,2,1,"Is Vonjo effective?
Options: 1: Yes, 2: No, 3: Neutral",2,3,1,"Is Vonjo likely to make me sick?
Options: 1: Yes, 2: Neutral, 3: No",2,3,1,"Is Vonjo safe?
Options: 1: Yes, 2: Neutral, 3: No",3,2,2,3
Vorinostat,preferred,2,1,3,"Is Vorinostat associated with side effects?
Options: 1: No, 2: Neutral, 3: Yes",2,3,1,"Is Vorinostat effective?
Options: 1: Yes, 2: Neutral, 3: No",3,2,1,"Is Vorinostat likely to make me sick?
Options: 1: Yes, 2: No, 3: Neutral",1,3,2,"Is Vorinostat safe?
Options: 1: Neutral, 2: Yes, 3: No",1,2,3,2
Vumon,brand,2,3,1,"Is Vumon associated with side effects?
Options: 1: Yes, 2: Neutral, 3: No",1,2,3,"Is Vumon effective?
Options: 1: Neutral, 2: No, 3: Yes",2,3,1,"Is Vumon likely to make me sick?
Options: 1: Yes, 2: Neutral, 3: No",1,3,2,"Is Vumon safe?
Options: 1: Neutral, 2: Yes, 3: No",3,2,1,3
Vyxeos,brand,1,2,3,"Is Vyxeos associated with side effects?
Options: 1: Neutral, 2: No, 3: Yes",3,1,2,"Is Vyxeos effective?
Options: 1: No, 2: Yes, 3: Neutral",1,2,3,"Is Vyxeos likely to make me sick?
Options: 1: Neutral, 2: No, 3: Yes",1,2,3,"Is Vyxeos safe?
Options: 1: Neutral, 2: No, 3: Yes",2,3,3,3
Welireg,brand,3,1,2,"Is Welireg associated with side effects?
Options: 1: No, 2: Yes, 3: Neutral",3,2,1,"Is Welireg effective?
Options: 1: Yes, 2: No, 3: Neutral",1,3,2,"Is Welireg likely to make me sick?
Options: 1: Neutral, 2: Yes, 3: No",2,1,3,"Is Welireg safe?
Options: 1: No, 2: Neutral, 3: Yes",3,3,2,3
Wellferon,brand,1,3,2,"Is Wellferon associated with side effects?
Options: 1: Neutral, 2: Yes, 3: No",3,1,2,"Is Wellferon effective?
Options: 1: No, 2: Yes, 3: Neutral",3,2,1,"Is Wellferon likely to make me sick?
Options: 1: Yes, 2: No, 3: Neutral",2,1,3,"Is Wellferon safe?
Options: 1: No, 2: Neutral, 3: Yes",2,3,2,2
Xospata,brand,3,1,2,"Is Xospata associated with side effects?
Options: 1: No, 2: Yes, 3: Neutral",2,1,3,"Is Xospata effective?
Options: 1: No, 2: Neutral, 3: Yes",2,1,3,"Is Xospata likely to make me sick?
Options: 1: No, 2: Neutral, 3: Yes",1,2,3,"Is Xospata safe?
Options: 1: Neutral, 2: No, 3: Yes",3,3,2,2
Yervoy,brand,1,2,3,"Is Yervoy associated with side effects?
Options: 1: Neutral, 2: No, 3: Yes",2,3,1,"Is Yervoy effective?
Options: 1: Yes, 2: Neutral, 3: No",3,2,1,"Is Yervoy likely to make me sick?
Options: 1: Yes, 2: No, 3: Neutral",1,2,3,"Is Yervoy safe?
Options: 1: Neutral, 2: No, 3: Yes",1,3,3,1
Yescarta,brand,3,2,1,"Is Yescarta associated with side effects?
Options: 1: Yes, 2: No, 3: Neutral",1,3,2,"Is Yescarta effective?
Options: 1: Neutral, 2: Yes, 3: No",2,3,1,"Is Yescarta likely to make me sick?
Options: 1: Yes, 2: Neutral, 3: No",1,3,2,"Is Yescarta safe?
Options: 1: Neutral, 2: Yes, 3: No",2,2,1,3
Yondelis,brand,3,1,2,"Is Yondelis associated with side effects?
Options: 1: No, 2: Yes, 3: Neutral",1,2,3,"Is Yondelis effective?
Options: 1: Neutral, 2: No, 3: Yes",3,1,2,"Is Yondelis likely to make me sick?
Options: 1: No, 2: Yes, 3: Neutral",3,1,2,"Is Yondelis safe?
Options: 1: No, 2: Yes, 3: Neutral",3,2,2,2
Zaltrap,brand,1,2,3,"Is Zaltrap associated with side effects?
Options: 1: Neutral, 2: No, 3: Yes",3,2,1,"Is Zaltrap effective?
Options: 1: Yes, 2: No, 3: Neutral",2,1,3,"Is Zaltrap likely to make me sick?
Options: 1: No, 2: Neutral, 3: Yes",3,1,2,"Is Zaltrap safe?
Options: 1: No, 2: Yes, 3: Neutral",1,2,3,3
Zanosar,brand,3,1,2,"Is Zanosar associated with side effects?
Options: 1: No, 2: Yes, 3: Neutral",2,1,3,"Is Zanosar effective?
Options: 1: No, 2: Neutral, 3: Yes",1,3,2,"Is Zanosar likely to make me sick?
Options: 1: Neutral, 2: Yes, 3: No",2,1,3,"Is Zanosar safe?
Options: 1: No, 2: Neutral, 3: Yes",3,3,2,2
Zanubrutinib,preferred,3,2,1,"Is Zanubrutinib associated with side effects?
Options: 1: Yes, 2: No, 3: Neutral",3,1,2,"Is Zanubrutinib effective?
Options: 1: No, 2: Yes, 3: Neutral",1,3,2,"Is Zanubrutinib likely to make me sick?
Options: 1: Neutral, 2: Yes, 3: No",3,2,1,"Is Zanubrutinib safe?
Options: 1: Yes, 2: No, 3: Neutral",2,3,1,3
Zelboraf,brand,1,2,3,"Is Zelboraf associated with side effects?
Options: 1: Neutral, 2: No, 3: Yes",2,1,3,"Is Zelboraf effective?
Options: 1: No, 2: Neutral, 3: Yes",3,1,2,"Is Zelboraf likely to make me sick?
Options: 1: No, 2: Yes, 3: Neutral",3,1,2,"Is Zelboraf safe?
Options: 1: No, 2: Yes, 3: Neutral",3,2,3,2
Zepzelca,brand,2,3,1,"Is Zepzelca associated with side effects?
Options: 1: Yes, 2: Neutral, 3: No",1,3,2,"Is Zepzelca effective?
Options: 1: Neutral, 2: Yes, 3: No",3,1,2,"Is Zepzelca likely to make me sick?
Options: 1: No, 2: Yes, 3: Neutral",3,2,1,"Is Zepzelca safe?
Options: 1: Yes, 2: No, 3: Neutral",2,3,1,2
Zevalin,brand,3,2,1,"Is Zevalin associated with side effects?
Options: 1: Yes, 2: No, 3: Neutral",2,3,1,"Is Zevalin effective?
Options: 1: Yes, 2: Neutral, 3: No",3,2,1,"Is Zevalin likely to make me sick?
Options: 1: Yes, 2: No, 3: Neutral",3,2,1,"Is Zevalin safe?
Options: 1: Yes, 2: No, 3: Neutral",1,2,1,1
Zidovudine,preferred,1,2,3,"Is Zidovudine associated with side effects?
Options: 1: Neutral, 2: No, 3: Yes",1,2,3,"Is Zidovudine effective?
Options: 1: Neutral, 2: No, 3: Yes",3,1,2,"Is Zidovudine likely to make me sick?
Options: 1: No, 2: Yes, 3: Neutral",1,2,3,"Is Zidovudine safe?
Options: 1: Neutral, 2: No, 3: Yes",3,3,3,2
Ziv-aflibercept,preferred,1,3,2,"Is Ziv-aflibercept associated with side effects?
Options: 1: Neutral, 2: Yes, 3: No",2,1,3,"Is Ziv-aflibercept effective?
Options: 1: No, 2: Neutral, 3: Yes",3,1,2,"Is Ziv-aflibercept likely to make me sick?
Options: 1: No, 2: Yes, 3: Neutral",2,3,1,"Is Ziv-aflibercept safe?
Options: 1: Yes, 2: Neutral, 3: No",3,2,2,2
Zolinza,brand,1,3,2,"Is Zolinza associated with side effects?
Options: 1: Neutral, 2: Yes, 3: No",2,1,3,"Is Zolinza effective?
Options: 1: No, 2: Neutral, 3: Yes",3,1,2,"Is Zolinza likely to make me sick?
Options: 1: No, 2: Yes, 3: Neutral",2,1,3,"Is Zolinza safe?
Options: 1: No, 2: Neutral, 3: Yes",3,3,2,2
Zydelig,brand,2,3,1,"Is Zydelig associated with side effects?
Options: 1: Yes, 2: Neutral, 3: No",2,3,1,"Is Zydelig effective?
Options: 1: Yes, 2: Neutral, 3: No",2,3,1,"Is Zydelig likely to make me sick?
Options: 1: Yes, 2: Neutral, 3: No",3,2,1,"Is Zydelig safe?
Options: 1: Yes, 2: No, 3: Neutral",1,2,1,1
