Question,Model,Response
"Question: Which of the following is the brand name for the drug Lifileuecel?
Options: 1: Contego, 2: Vercite, 3: Biodel, 4: TheraCys
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the brand name for the drug Lifileuecel?
Options: 1: Pepto-Bismol, 2: Contego, 3: Pravachol, 4: Bosulif
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the brand name for the drug Lifileuecel?
Options: 1: Lorbrena, 2: Contego, 3: Carvykti, 4: Libtayo
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the brand name for the drug Lifileuecel?
Options: 1: Contego, 2: Colcrys, 3: Tyvyt, 4: Flagyl
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the brand name for the drug Tabelecleucel?
Options: 1: Semustina, 2: Brukinsa, 3: Ebvallo, 4: Xospata
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the brand name for the drug Tabelecleucel?
Options: 1: Bexxar, 2: Ovastat, 3: Ebvallo, 4: Biosupressin
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the brand name for the drug Tabelecleucel?
Options: 1: Zanosar, 2: Tavalisse, 3: Tukysa, 4: Ebvallo
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the brand name for the drug Tabelecleucel?
Options: 1: Ebvallo, 2: Valstar, 3: Lyomit, 4: Supprelin
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the brand name for the drug Tabelecleucel?
Options: 1: Laroferon, 2: Ebvallo, 3: Retevmo, 4: Panmycin
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the generic name for the drug Verzenio?
Options: 1: Panitumumab, 2: Mirvetuximab soravtansine, 3: Tamibarotene, 4: Abemaciclib
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the generic name for the drug Verzenio?
Options: 1: Ribociclib, 2: Abemaciclib, 3: Enfortumab vedotin, 4: Norethandrolone
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the generic name for the drug Verzenio?
Options: 1: Chlorambucil, 2: Idecabtagene vicleucel, 3: Altretamine, 4: Abemaciclib
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the generic name for the drug Verzenio?
Options: 1: Abemaciclib, 2: Cobimetinib, 3: Carboplatin, 4: Icotinib
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the generic name for the drug Verzenio?
Options: 1: Sacituzumab govitecan, 2: Abemaciclib, 3: Nilotinib, 4: Capecitabine
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the generic name for the drug Abatitor?
Options: 1: Darolutamide, 2: Margetuximab, 3: Semustine, 4: Abiraterone
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the generic name for the drug Abatitor?
Options: 1: Idelalisib, 2: Daunorubicin, 3: Valrubicin, 4: Abiraterone
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the generic name for the drug Abatitor?
Options: 1: Abemaciclib, 2: Abiraterone, 3: Tripotassium dicitratobismuthate, 4: Aldesleukin
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the generic name for the drug Abatitor?
Options: 1: Ifosfamide, 2: Mosunetuzumab, 3: Abiraterone, 4: Toripalimab
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the generic name for the drug Abatitor?
Options: 1: Adagrasib, 2: Abiraterone, 3: Cediranib, 4: Estramustine
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the generic name for the drug Calquence?
Options: 1: Calaspargase, 2: Ponatinib, 3: Clofarabine, 4: Acalabrutinib
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the generic name for the drug Calquence?
Options: 1: Acalabrutinib, 2: Decitabine, 3: Cyclophosphamide, 4: Venetoclax
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the generic name for the drug Calquence?
Options: 1: Pirtobrutinib, 2: Acalabrutinib, 3: Abiraterone, 4: Amonafide
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the generic name for the drug Calquence?
Options: 1: Omacetaxine, 2: Acalabrutinib, 3: Tranexamic acid, 4: Levamisole
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the generic name for the drug Calquence?
Options: 1: Octreotide, 2: Bavituximab, 3: Acalabrutinib, 4: Clarithromycin
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the generic name for the drug Aclacin?
Options: 1: Fulvestrant, 2: Ramucirumab, 3: Edrecolomab, 4: Aclarubicin
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the generic name for the drug Aclacin?
Options: 1: Dactinomycin, 2: Aclarubicin, 3: Mobocertinib, 4: Forodesine
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the generic name for the drug Aclacin?
Options: 1: Aclarubicin, 2: Umbralisib, 3: Interferon alfa-n1, 4: Tebentafusp
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the generic name for the drug Aclacin?
Options: 1: Capmatinib, 2: Nedaplatin, 3: Aclarubicin, 4: Lenvatinib
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the generic name for the drug Aclacin?
Options: 1: Cediranib, 2: Interferon alfa-n1, 3: Aclarubicin, 4: Entrectinib
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the generic name for the drug Kadcyla?
Options: 1: Pralsetinib, 2: Niraparib, 3: Idarubicin, 4: Trastuzumab emtansine
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the generic name for the drug Kadcyla?
Options: 1: Acalabrutinib, 2: Treosulfan, 3: Trastuzumab emtansine, 4: Danazol
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the generic name for the drug Kadcyla?
Options: 1: Binimetinib, 2: Lanreotide, 3: Trastuzumab emtansine, 4: Triptorelin
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the generic name for the drug Kadcyla?
Options: 1: Pacritinib, 2: Ivosidenib, 3: Trastuzumab emtansine, 4: Ponatinib
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the generic name for the drug Kadcyla?
Options: 1: Camrelizumab, 2: Nilotinib, 3: Trastuzumab emtansine, 4: Decitabine
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the generic name for the drug Afanix?
Options: 1: Afatinib, 2: Altretamine, 3: Tisagenlecleucel, 4: Pimitespib
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the generic name for the drug Afanix?
Options: 1: Vinblastine, 2: Selinexor, 3: Pimitespib, 4: Afatinib
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the generic name for the drug Afanix?
Options: 1: Pipobroman, 2: Afatinib, 3: Cyclophosphamide, 4: Fludarabine
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the generic name for the drug Afanix?
Options: 1: Arsenic trioxide, 2: Pentostatin, 3: Doxifluridine, 4: Afatinib
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the generic name for the drug Afanix?
Options: 1: Brigatinib, 2: Isatuximab, 3: Amrubicin, 4: Afatinib
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the generic name for the drug Macrolin?
Options: 1: Ceritinib, 2: Fotemustine, 3: Aldesleukin, 4: Brigatinib
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the generic name for the drug Macrolin?
Options: 1: Aldesleukin, 2: Oxaliplatin, 3: Lifileuecel, 4: Treosulfan
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the generic name for the drug Macrolin?
Options: 1: Darolutamide, 2: Oxaliplatin, 3: Aldesleukin, 4: Lomustine
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the generic name for the drug Macrolin?
Options: 1: Aldesleukin, 2: Levamisole, 3: Decitabine and cedazuridine, 4: Axicabtagene ciloleucel
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the generic name for the drug Macrolin?
Options: 1: Fluorouracil, 2: Octreotide, 3: Aldesleukin, 4: Tetracycline
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the generic name for the drug Alecensa?
Options: 1: Fluoxymesterone, 2: Interferon alfa-2c, 3: Bleomycin, 4: Alectinib
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the generic name for the drug Alecensa?
Options: 1: Cladribine, 2: Alectinib, 3: Histrelin, 4: Ripretinib
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the generic name for the drug Alecensa?
Options: 1: Peginterferon alfa-2a, 2: Fotemustine, 3: Obinutuzumab, 4: Alectinib
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the generic name for the drug Alecensa?
Options: 1: Teclistamab, 2: Interferon gamma-1b, 3: Alectinib, 4: Fluorouracil
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the generic name for the drug Alecensa?
Options: 1: Dostarlimab, 2: Necitumumab, 3: Alectinib, 4: Ranimustine
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the generic name for the drug Campath?
Options: 1: Alemtuzumab, 2: Pomalidomide, 3: Tegafur gimeracil oteracil, 4: Pentostatin
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the generic name for the drug Campath?
Options: 1: Alemtuzumab, 2: Amonafide, 3: Lutetium Lu 177 dotatate, 4: Vindesine
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the generic name for the drug Campath?
Options: 1: Dutasteride, 2: Diethylstilbestrol, 3: Ivosidenib, 4: Alemtuzumab
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the generic name for the drug Campath?
Options: 1: Aminoglutethimide, 2: Alemtuzumab, 3: Bleomycin, 4: Levoleucovorin
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the generic name for the drug Campath?
Options: 1: Ixabepilone, 2: Alemtuzumab, 3: Cytarabine, 4: Fostamatinib
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the generic name for the drug CA ATRA?
Options: 1: Fluoxymesterone, 2: Mitoxantrone, 3: All-trans retinoic acid, 4: Trametinib
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the generic name for the drug CA ATRA?
Options: 1: All-trans retinoic acid, 2: Bosutinib, 3: Cisplatin, 4: Fluorouracil
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the generic name for the drug CA ATRA?
Options: 1: All-trans retinoic acid, 2: Valrubicin, 3: Chlorambucil, 4: Medroxyprogesterone
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the generic name for the drug CA ATRA?
Options: 1: All-trans retinoic acid, 2: Isatuximab, 3: Selumetinib, 4: Pirarubicin
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the generic name for the drug CA ATRA?
Options: 1: Bacillus Calmette-Guerin, 2: Bleomycin, 3: All-trans retinoic acid, 4: Trastuzumab
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the generic name for the drug Hexalen?
Options: 1: Copanlisib, 2: Altretamine, 3: Tegafur gimeracil oteracil, 4: Panobinostat
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the generic name for the drug Hexalen?
Options: 1: Flutamide, 2: Asparaginase Erwinia chrysanthemi, 3: Histrelin, 4: Altretamine
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the generic name for the drug Hexalen?
Options: 1: Capecitabine, 2: Necitumumab, 3: Quinine, 4: Altretamine
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the generic name for the drug Hexalen?
Options: 1: Altretamine, 2: Nilotinib, 3: Furmonertinib, 4: Estramustine
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the generic name for the drug Hexalen?
Options: 1: Altretamine, 2: Idarubicin, 3: Durvalumab, 4: Duvelisib
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the generic name for the drug Aminoblastin?
Options: 1: Doxorubicin, 2: Fostamatinib, 3: Darolutamide, 4: Aminoglutethimide
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the generic name for the drug Aminoblastin?
Options: 1: Aminoglutethimide, 2: Everolimus, 3: Teclistamab, 4: Bavituximab
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the generic name for the drug Aminoblastin?
Options: 1: Aminoglutethimide, 2: Carfilzomib, 3: Inotuzumab ozogamicin, 4: Gemtuzumab ozogamicin
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the generic name for the drug Aminoblastin?
Options: 1: Letrozole, 2: Mechlorethamine, 3: Thiotepa, 4: Aminoglutethimide
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the generic name for the drug Aminoblastin?
Options: 1: Ofatumumab, 2: Lenvatinib, 3: Fluorouracil, 4: Aminoglutethimide
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the generic name for the drug Calsed?
Options: 1: Camrelizumab, 2: Amrubicin, 3: Pertuzumab, 4: Sunitinib
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the generic name for the drug Calsed?
Options: 1: Vemurafenib, 2: Crizotinib, 3: Pembrolizumab, 4: Amrubicin
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the generic name for the drug Calsed?
Options: 1: Rituximab and hyaluronidase human, 2: Amrubicin, 3: Azacitidine, 4: Vemurafenib
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the generic name for the drug Calsed?
Options: 1: Amrubicin, 2: Methotrexate, 3: Ciltacabtagene autoleucel, 4: Lutetium Lu 177 dotatate
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the generic name for the drug Calsed?
Options: 1: Rituximab and hyaluronidase human, 2: Tisotumab vedotin, 3: Interferon gamma-1b, 4: Amrubicin
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the generic name for the drug Amekrin?
Options: 1: Oxaliplatin, 2: Imatinib, 3: Amsacrine, 4: Trastuzumab deruxtecan
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the generic name for the drug Amekrin?
Options: 1: Lanreotide, 2: Amsacrine, 3: Radotinib, 4: Amonafide
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the generic name for the drug Amekrin?
Options: 1: Amsacrine, 2: Dutasteride, 3: Pirarubicin, 4: Abarelix
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the generic name for the drug Amekrin?
Options: 1: Daratumumab, 2: Vemurafenib, 3: Futibatinib, 4: Amsacrine
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the generic name for the drug Amekrin?
Options: 1: Edrecolomab, 2: Nintedanib, 3: Isatuximab, 4: Amsacrine
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the generic name for the drug Altraz?
Options: 1: Tremelimumab, 2: Levoleucovorin, 3: Anastrozole, 4: Inotuzumab ozogamicin
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the generic name for the drug Altraz?
Options: 1: Anastrozole, 2: Encorafenib, 3: Tagraxofusp, 4: Medroxyprogesterone
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the generic name for the drug Altraz?
Options: 1: Decitabine and cedazuridine, 2: Tamibarotene, 3: Anastrozole, 4: Vandetanib
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the generic name for the drug Altraz?
Options: 1: Omeprazole, 2: Anastrozole, 3: Bosutinib, 4: Nilutamide
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the generic name for the drug Altraz?
Options: 1: Interferon alfa-2a, 2: Cytarabine, 3: Binimetinib, 4: Anastrozole
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the generic name for the drug Erleada?
Options: 1: Tafasitamab, 2: Medroxyprogesterone, 3: Gemcitabine, 4: Apalutamide
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the generic name for the drug Erleada?
Options: 1: Apalutamide, 2: Denileukin diftitox, 3: Fludarabine, 4: Mirvetuximab soravtansine
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the generic name for the drug Erleada?
Options: 1: Tebentafusp, 2: Exemestane, 3: Apalutamide, 4: Olutasidenib
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the generic name for the drug Erleada?
Options: 1: Leuprolide, 2: Binimetinib, 3: Bendamustine, 4: Apalutamide
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the generic name for the drug Erleada?
Options: 1: Vemurafenib, 2: Azacitidine oral, 3: Lurbinectedin, 4: Apalutamide
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the generic name for the drug Aitan?
Options: 1: Apatinib, 2: Nivolumab, 3: Ixazomib, 4: Amonafide
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the generic name for the drug Aitan?
Options: 1: Apatinib, 2: Tamibarotene, 3: Carmustine wafer polifeprosan 20, 4: Estramustine
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the generic name for the drug Aitan?
Options: 1: Tepotinib, 2: Tremelimumab, 3: Apatinib, 4: Mitotane
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the generic name for the drug Aitan?
Options: 1: Vismodegib, 2: Apatinib, 3: Etoposide, 4: Pertuzumab
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the generic name for the drug Aitan?
Options: 1: Obinutuzumab, 2: Apatinib, 3: Romidepsin, 4: Trastuzumab emtansine
Answer: ",claude-3-5-sonnet@20240620,2
